PC_Timestamp,NMEA_Sentence
2025-11-12 08:57:49.733,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:49.733,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:49.733,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:49.733,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:49.733,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:49.733,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:49.733,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:49.758,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:49.758,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:49.758,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:49.758,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:49.758,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:49.758,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:49.823,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:49.823,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:49.823,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:57:50.736,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:57:50.736,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:50.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:50.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:50.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:50.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:50.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:50.736,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:50.758,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:50.758,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:50.758,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:50.758,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:50.758,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:50.758,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:50.818,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:50.818,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:50.818,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:57:51.727,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:57:51.727,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:51.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:51.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:51.748,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:51.748,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:51.748,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:51.748,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:51.755,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:51.755,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:51.755,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:51.755,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:51.759,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:51.759,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:51.818,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:51.818,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:51.818,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:57:52.724,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:57:52.724,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:52.724,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:52.724,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:52.742,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:52.742,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:52.742,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:52.742,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:52.758,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:52.758,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:52.758,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:52.758,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:52.758,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:52.760,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:52.825,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:52.825,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:52.825,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:57:53.732,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:57:53.732,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:53.732,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:53.732,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:53.748,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:53.748,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:53.748,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:53.748,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:53.756,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:53.756,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:53.756,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:53.756,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:53.756,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:53.756,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:53.822,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:53.823,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:53.823,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:57:54.734,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:57:54.734,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:54.734,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:54.734,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:54.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:54.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:54.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:54.747,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:54.756,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:54.759,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:54.759,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:54.759,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:54.759,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:54.759,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:54.824,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:54.824,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:54.824,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:57:55.736,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:57:55.736,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:55.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:55.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:55.745,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:55.745,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:55.745,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:55.745,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:55.757,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:55.757,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:55.757,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:55.759,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:55.759,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:55.759,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:55.820,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:55.820,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:55.820,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:57:56.730,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:57:56.730,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:56.730,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:56.730,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:56.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:56.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:56.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:56.747,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:56.756,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:56.756,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:56.756,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:56.756,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:56.756,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:56.756,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:56.821,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:56.821,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:56.821,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:57:57.725,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:57:57.725,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:57.725,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:57.725,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:57.741,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:57.741,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:57.741,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:57.741,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:57.758,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:57.758,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:57.760,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:57.760,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:57.760,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:57.760,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:57.826,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:57.826,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:57.826,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:57:58.736,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:57:58.736,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:58.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:58.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:58.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:58.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:58.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:58.747,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:58.753,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:58.759,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:58.759,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:58.760,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:58.760,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:58.760,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:58.816,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:58.817,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:58.817,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:57:59.729,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:57:59.729,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:57:59.729,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:57:59.729,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:57:59.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:57:59.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:57:59.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:57:59.747,"$GPGSV,1,1,00,1*64"
2025-11-12 08:57:59.757,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:57:59.759,"$GLGSV,1,1,00,1*78"
2025-11-12 08:57:59.759,"$GBGSV,1,1,00,1*76"
2025-11-12 08:57:59.759,"$GBGSV,1,1,00,5*72"
2025-11-12 08:57:59.759,"$GAGSV,1,1,00,7*73"
2025-11-12 08:57:59.759,"$GAGSV,1,1,00,1*75"
2025-11-12 08:57:59.824,"$GQGSV,1,1,00,1*65"
2025-11-12 08:57:59.824,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:57:59.824,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:58:00.735,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:58:00.737,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:58:00.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:58:00.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:58:00.743,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:58:00.743,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:58:00.743,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:58:00.743,"$GPGSV,1,1,00,1*64"
2025-11-12 08:58:00.750,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:58:00.759,"$GLGSV,1,1,00,1*78"
2025-11-12 08:58:00.759,"$GBGSV,1,1,00,1*76"
2025-11-12 08:58:00.759,"$GBGSV,1,1,00,5*72"
2025-11-12 08:58:00.759,"$GAGSV,1,1,00,7*73"
2025-11-12 08:58:00.760,"$GAGSV,1,1,00,1*75"
2025-11-12 08:58:00.818,"$GQGSV,1,1,00,1*65"
2025-11-12 08:58:00.818,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:58:00.818,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:58:01.735,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:58:01.735,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:58:01.735,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:58:01.735,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:58:01.739,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:58:01.739,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:58:01.739,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:58:01.739,"$GPGSV,1,1,00,1*64"
2025-11-12 08:58:01.758,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:58:01.758,"$GLGSV,1,1,00,1*78"
2025-11-12 08:58:01.758,"$GBGSV,1,1,00,1*76"
2025-11-12 08:58:01.758,"$GBGSV,1,1,00,5*72"
2025-11-12 08:58:01.760,"$GAGSV,1,1,00,7*73"
2025-11-12 08:58:01.760,"$GAGSV,1,1,00,1*75"
2025-11-12 08:58:01.817,"$GQGSV,1,1,00,1*65"
2025-11-12 08:58:01.817,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:58:01.817,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:58:02.726,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:58:02.726,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:58:02.726,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:58:02.738,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:58:02.746,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:58:02.746,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:58:02.746,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:58:02.746,"$GPGSV,1,1,00,1*64"
2025-11-12 08:58:02.758,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:58:02.758,"$GLGSV,1,1,00,1*78"
2025-11-12 08:58:02.758,"$GBGSV,1,1,00,1*76"
2025-11-12 08:58:02.758,"$GBGSV,1,1,00,5*72"
2025-11-12 08:58:02.760,"$GAGSV,1,1,00,7*73"
2025-11-12 08:58:02.760,"$GAGSV,1,1,00,1*75"
2025-11-12 08:58:02.816,"$GQGSV,1,1,00,1*65"
2025-11-12 08:58:02.817,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:58:02.817,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:58:03.735,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:58:03.735,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:58:03.735,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:58:03.735,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:58:03.747,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:58:03.749,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:58:03.749,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:58:03.749,"$GPGSV,1,1,00,1*64"
2025-11-12 08:58:03.757,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:58:03.757,"$GLGSV,1,1,00,1*78"
2025-11-12 08:58:03.757,"$GBGSV,1,1,00,1*76"
2025-11-12 08:58:03.760,"$GBGSV,1,1,00,5*72"
2025-11-12 08:58:03.760,"$GAGSV,1,1,00,7*73"
2025-11-12 08:58:03.760,"$GAGSV,1,1,00,1*75"
2025-11-12 08:58:03.826,"$GQGSV,1,1,00,1*65"
2025-11-12 08:58:03.826,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:58:03.826,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:58:04.736,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:58:04.737,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:58:04.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:58:04.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:58:04.746,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:58:04.746,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:58:04.746,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:58:04.746,"$GPGSV,1,1,00,1*64"
2025-11-12 08:58:04.755,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:58:04.755,"$GLGSV,1,1,00,1*78"
2025-11-12 08:58:04.755,"$GBGSV,1,1,00,1*76"
2025-11-12 08:58:04.755,"$GBGSV,1,1,00,5*72"
2025-11-12 08:58:04.755,"$GAGSV,1,1,00,7*73"
2025-11-12 08:58:04.755,"$GAGSV,1,1,00,1*75"
2025-11-12 08:58:04.826,"$GQGSV,1,1,00,1*65"
2025-11-12 08:58:04.826,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:58:04.826,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:58:05.736,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:58:05.736,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:58:05.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:58:05.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:58:05.746,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:58:05.746,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:58:05.746,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:58:05.746,"$GPGSV,1,1,00,1*64"
2025-11-12 08:58:05.756,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:58:05.756,"$GLGSV,1,1,00,1*78"
2025-11-12 08:58:05.756,"$GBGSV,1,1,00,1*76"
2025-11-12 08:58:05.759,"$GBGSV,1,1,00,5*72"
2025-11-12 08:58:05.759,"$GAGSV,1,1,00,7*73"
2025-11-12 08:58:05.759,"$GAGSV,1,1,00,1*75"
2025-11-12 08:58:05.827,"$GQGSV,1,1,00,1*65"
2025-11-12 08:58:05.827,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:58:05.827,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:58:06.736,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:58:06.736,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:58:06.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:58:06.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:58:06.746,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:58:06.748,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:58:06.748,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:58:06.748,"$GPGSV,1,1,00,1*64"
2025-11-12 08:58:06.759,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:58:06.759,"$GLGSV,1,1,00,1*78"
2025-11-12 08:58:06.759,"$GBGSV,1,1,00,1*76"
2025-11-12 08:58:06.759,"$GBGSV,1,1,00,5*72"
2025-11-12 08:58:06.759,"$GAGSV,1,1,00,7*73"
2025-11-12 08:58:06.759,"$GAGSV,1,1,00,1*75"
2025-11-12 08:58:06.824,"$GQGSV,1,1,00,1*65"
2025-11-12 08:58:06.825,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:58:06.825,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:58:07.728,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:58:07.728,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:58:07.728,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:58:07.728,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:58:07.743,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:58:07.743,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:58:07.743,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:58:07.743,"$GPGSV,1,1,00,1*64"
2025-11-12 08:58:07.754,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:58:07.759,"$GLGSV,1,1,00,1*78"
2025-11-12 08:58:07.759,"$GBGSV,1,1,00,1*76"
2025-11-12 08:58:07.759,"$GBGSV,1,1,00,5*72"
2025-11-12 08:58:07.759,"$GAGSV,1,1,00,7*73"
2025-11-12 08:58:07.759,"$GAGSV,1,1,00,1*75"
2025-11-12 08:58:07.825,"$GQGSV,1,1,00,1*65"
2025-11-12 08:58:07.826,"$GQGSV,1,1,00,8*6C"
